run,tag,step,value,wall_time,event_file
transformer-bilingual-v1,evaluation/comet,49,0.8412714004516602,1779229235.8437817,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,50,0.8410140872001648,1779230879.4696202,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,51,0.8420447707176208,1779232525.0627515,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,52,0.841899037361145,1779234164.8055987,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,53,0.8431433439254761,1779235802.7843404,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,54,0.8436006307601929,1779237447.2774453,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,55,0.8426796197891235,1779239086.712678,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,56,0.8432388305664062,1779240738.7234888,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,57,0.8445517420768738,1779242378.5788033,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,58,0.8437898755073547,1779244020.4280987,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,59,0.8454561829566956,1779245661.7875636,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,60,0.8448848128318787,1779247299.8257294,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,61,0.843971312046051,1779248941.1151094,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,62,0.8452147245407104,1779250577.3223817,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,63,0.8458974361419678,1779252217.3041315,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,64,0.8457276225090027,1779253851.456591,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,65,0.8453690409660339,1779255493.0031796,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,66,0.8478071689605713,1779257136.3805144,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,67,0.8455456495285034,1779258775.814121,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,68,0.8464769124984741,1779260415.282818,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,69,0.8463587760925293,1779262056.5584097,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,70,0.8472315669059753,1779263695.3521204,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,71,0.8469477295875549,1779265333.1980402,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,72,0.8472039103507996,1779266978.5049653,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,73,0.8485211730003357,1779268623.201147,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,74,0.8470261693000793,1779270263.1932,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,75,0.8479827642440796,1779271903.2182233,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,76,0.8474840521812439,1779273565.8868523,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,77,0.8481010794639587,1779275218.2971618,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,78,0.8488112092018127,1779276868.5436125,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,79,0.8480437994003296,1779278521.8684144,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,80,0.8482258915901184,1779280180.9812765,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,81,0.848023533821106,1779281845.2622485,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,82,0.8485686182975769,1779283498.0900846,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,83,0.8470547199249268,1779285157.41027,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,84,0.8469862341880798,1779286814.3231895,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,85,0.8487292528152466,1779288472.3053596,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,86,0.8488268256187439,1779290132.6112127,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,87,0.8476837277412415,1779291794.77681,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,88,0.8481771349906921,1779293446.4463518,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,89,0.8492509722709656,1779295111.9656336,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,90,0.8484606146812439,1779296772.4987886,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,91,0.8463935256004333,1779298431.1824288,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v2,evaluation/comet,1,0.33174747228622437,1779224037.1219034,events.out.tfevents.1779222365.de80adec9a4a.48656.1
transformer-bilingual-v2,evaluation/comet,2,0.5335508584976196,1779225583.5506654,events.out.tfevents.1779222365.de80adec9a4a.48656.1
transformer-bilingual-v2,evaluation/comet,3,0.6577999591827393,1779227115.420931,events.out.tfevents.1779222365.de80adec9a4a.48656.1
transformer-bilingual-v2,evaluation/comet,4,0.7034193873405457,1779228632.3091295,events.out.tfevents.1779222365.de80adec9a4a.48656.1
transformer-bilingual-v2,evaluation/comet,5,0.7233636379241943,1779230142.2342935,events.out.tfevents.1779222365.de80adec9a4a.48656.1
transformer-bilingual-v2,evaluation/comet,6,0.7426683902740479,1779231653.8823166,events.out.tfevents.1779222365.de80adec9a4a.48656.1
transformer-bilingual-v2,evaluation/comet,7,0.7500760555267334,1779233166.3344004,events.out.tfevents.1779222365.de80adec9a4a.48656.1
transformer-bilingual-v2,evaluation/comet,8,0.7544874548912048,1779234691.569413,events.out.tfevents.1779222365.de80adec9a4a.48656.1
transformer-bilingual-v2,evaluation/comet,9,0.7649474143981934,1779236198.6389155,events.out.tfevents.1779222365.de80adec9a4a.48656.1
transformer-bilingual-v2,evaluation/comet,10,0.7667145133018494,1779237709.1594727,events.out.tfevents.1779222365.de80adec9a4a.48656.1
transformer-bilingual-v2,evaluation/comet,11,0.7711377143859863,1779239216.7002633,events.out.tfevents.1779222365.de80adec9a4a.48656.1
transformer-bilingual-v3,evaluation/comet,1,0.57340407371521,1779241380.0914044,events.out.tfevents.1779239529.de80adec9a4a.49347.1
transformer-bilingual-v3,evaluation/comet,2,0.6751226186752319,1779243207.6113894,events.out.tfevents.1779239529.de80adec9a4a.49347.1
