model,run,tag,step,value
Mamba decoder-only,mamba-decoder-v3,train/loss,11600,3.429445743560791
Mamba decoder-only,mamba-decoder-v3,train/loss,11700,3.5393104553222656
Mamba decoder-only,mamba-decoder-v3,train/loss,11800,3.589280128479004
Mamba decoder-only,mamba-decoder-v3,train/loss,11900,3.3947458267211914
Mamba decoder-only,mamba-decoder-v3,train/loss,12000,3.444136619567871
Mamba decoder-only,mamba-decoder-v3,train/loss,12100,3.3952152729034424
Mamba decoder-only,mamba-decoder-v3,train/loss,12200,3.594907760620117
Mamba decoder-only,mamba-decoder-v3,train/loss,12300,3.557438850402832
Mamba decoder-only,mamba-decoder-v3,train/loss,12400,3.473428249359131
Mamba decoder-only,mamba-decoder-v3,train/loss,12500,3.4774246215820312
Mamba decoder-only,mamba-decoder-v3,train/loss,12600,3.5869317054748535
Mamba decoder-only,mamba-decoder-v3,train/loss,12700,3.4238243103027344
Mamba decoder-only,mamba-decoder-v3,train/loss,12800,3.46798038482666
Mamba decoder-only,mamba-decoder-v3,train/loss,12900,3.511892318725586
Mamba decoder-only,mamba-decoder-v3,train/loss,13000,3.4921987056732178
Mamba decoder-only,mamba-decoder-v3,train/loss,13100,3.4439945220947266
Mamba decoder-only,mamba-decoder-v3,train/loss,13200,3.4023218154907227
Mamba decoder-only,mamba-decoder-v3,train/loss,13300,3.3687503337860107
Mamba decoder-only,mamba-decoder-v3,train/loss,13400,3.350367307662964
Mamba decoder-only,mamba-decoder-v3,train/loss,13500,3.2473549842834473
Mamba decoder-only,mamba-decoder-v3,train/loss,13600,3.376934051513672
Mamba decoder-only,mamba-decoder-v3,train/loss,13700,3.360888957977295
Mamba decoder-only,mamba-decoder-v3,train/loss,13800,3.3175008296966553
Mamba decoder-only,mamba-decoder-v3,train/loss,13900,3.3009567260742188
Mamba decoder-only,mamba-decoder-v3,train/loss,14000,3.335207939147949
Mamba decoder-only,mamba-decoder-v3,train/loss,14100,3.356886386871338
Mamba decoder-only,mamba-decoder-v3,train/loss,14200,3.5118656158447266
Mamba decoder-only,mamba-decoder-v3,train/loss,14300,3.315948486328125
Mamba decoder-only,mamba-decoder-v3,train/loss,14400,3.4085636138916016
Mamba decoder-only,mamba-decoder-v3,train/loss,14500,3.3080849647521973
Mamba decoder-only,mamba-decoder-v3,train/loss,14600,3.4993324279785156
Mamba decoder-only,mamba-decoder-v3,train/loss,14700,3.3804593086242676
Mamba decoder-only,mamba-decoder-v3,train/loss,14800,3.2273454666137695
Mamba decoder-only,mamba-decoder-v3,train/loss,14900,3.391902446746826
Mamba decoder-only,mamba-decoder-v3,train/loss,15000,3.2326345443725586
Mamba decoder-only,mamba-decoder-v3,train/loss,15100,3.166156768798828
Mamba decoder-only,mamba-decoder-v3,train/loss,15200,3.557786464691162
Mamba decoder-only,mamba-decoder-v3,train/loss,15300,3.2736315727233887
Mamba decoder-only,mamba-decoder-v3,train/loss,15400,3.3776588439941406
Mamba decoder-only,mamba-decoder-v3,train/loss,15500,3.314323902130127
Mamba decoder-only,mamba-decoder-v3,train/loss,15600,3.227161169052124
Mamba decoder-only,mamba-decoder-v3,train/loss,15700,3.0970544815063477
Mamba decoder-only,mamba-decoder-v3,train/loss,15800,3.183220386505127
Mamba decoder-only,mamba-decoder-v3,train/loss,15900,3.3930463790893555
Mamba decoder-only,mamba-decoder-v3,train/loss,16000,3.3408560752868652
Mamba decoder-only,mamba-decoder-v3,train/loss,16100,3.175251007080078
Mamba decoder-only,mamba-decoder-v3,train/loss,16200,3.27738881111145
Mamba decoder-only,mamba-decoder-v3,train/loss,16300,3.21218204498291
Mamba decoder-only,mamba-decoder-v3,train/loss,16400,3.2491891384124756
Mamba decoder-only,mamba-decoder-v3,train/loss,16500,3.3998847007751465
Mamba decoder-only,mamba-decoder-v3,train/loss,16600,3.189840793609619
Mamba decoder-only,mamba-decoder-v3,train/loss,16700,3.1487624645233154
Mamba decoder-only,mamba-decoder-v3,train/loss,16800,3.3291196823120117
Mamba decoder-only,mamba-decoder-v3,train/loss,16900,3.402947187423706
Mamba decoder-only,mamba-decoder-v3,train/loss,17000,3.2359116077423096
Mamba decoder-only,mamba-decoder-v3,train/loss,17100,3.3532776832580566
Mamba decoder-only,mamba-decoder-v3,train/loss,17200,3.1304404735565186
Mamba decoder-only,mamba-decoder-v3,train/loss,17300,3.4408674240112305
Mamba decoder-only,mamba-decoder-v3,train/loss,17400,3.3480985164642334
Mamba decoder-only,mamba-decoder-v3,train/loss,17500,3.371034622192383
Mamba decoder-only,mamba-decoder-v3,train/loss,17600,3.2259795665740967
Mamba decoder-only,mamba-decoder-v3,train/loss,17700,3.187192916870117
Mamba decoder-only,mamba-decoder-v3,train/loss,17800,3.2735748291015625
Mamba decoder-only,mamba-decoder-v3,train/loss,17900,3.390458822250366
Mamba decoder-only,mamba-decoder-v3,train/loss,18000,3.4425735473632812
Mamba decoder-only,mamba-decoder-v3,train/loss,18100,3.17158579826355
Mamba decoder-only,mamba-decoder-v3,train/loss,18200,3.224302053451538
Mamba decoder-only,mamba-decoder-v3,train/loss,18300,3.0577521324157715
Mamba decoder-only,mamba-decoder-v3,train/loss,18400,3.2948968410491943
Mamba decoder-only,mamba-decoder-v3,train/loss,18500,3.2859673500061035
Mamba decoder-only,mamba-decoder-v3,train/loss,18600,3.2024078369140625
Mamba decoder-only,mamba-decoder-v3,train/loss,18700,3.1847333908081055
Mamba decoder-only,mamba-decoder-v3,train/loss,18800,3.2153496742248535
Mamba decoder-only,mamba-decoder-v3,train/loss,18900,3.166241407394409
Mamba decoder-only,mamba-decoder-v3,train/loss,19000,3.130157709121704
Mamba decoder-only,mamba-decoder-v3,train/loss,19100,3.165696620941162
Mamba decoder-only,mamba-decoder-v3,train/loss,19200,3.237779140472412
Mamba decoder-only,mamba-decoder-v3,train/loss,19300,3.1838228702545166
Mamba decoder-only,mamba-decoder-v3,train/loss,19400,3.2707128524780273
Mamba decoder-only,mamba-decoder-v3,train/loss,19500,3.017064332962036
Mamba decoder-only,mamba-decoder-v3,train/loss,19600,3.180478572845459
Mamba decoder-only,mamba-decoder-v3,train/loss,19700,3.1720337867736816
Mamba decoder-only,mamba-decoder-v3,train/loss,19800,3.1656322479248047
Mamba decoder-only,mamba-decoder-v3,train/loss,19900,3.08035945892334
Mamba decoder-only,mamba-decoder-v3,train/loss,20000,3.1560778617858887
Mamba decoder-only,mamba-decoder-v3,train/loss,20100,3.170370578765869
Mamba decoder-only,mamba-decoder-v3,train/loss,20200,3.2144060134887695
Mamba decoder-only,mamba-decoder-v3,train/loss,20300,3.1087870597839355
Mamba decoder-only,mamba-decoder-v3,train/loss,20400,3.094883680343628
Mamba decoder-only,mamba-decoder-v3,train/loss,20500,3.2133092880249023
Mamba decoder-only,mamba-decoder-v3,train/loss,20600,3.1617565155029297
Mamba decoder-only,mamba-decoder-v3,train/loss,20700,3.101957321166992
Mamba decoder-only,mamba-decoder-v3,train/loss,20800,3.0507845878601074
Mamba decoder-only,mamba-decoder-v3,train/loss,20900,3.197335720062256
Mamba decoder-only,mamba-decoder-v3,train/loss,21000,2.9779748916625977
Mamba decoder-only,mamba-decoder-v3,train/loss,21100,3.1045167446136475
Mamba decoder-only,mamba-decoder-v3,train/loss,21200,3.154353141784668
Mamba decoder-only,mamba-decoder-v3,train/loss,21300,3.020038604736328
Mamba decoder-only,mamba-decoder-v3,train/loss,21400,3.159585475921631
Mamba decoder-only,mamba-decoder-v3,train/loss,21500,3.0632271766662598
Mamba decoder-only,mamba-decoder-v3,train/loss,21600,3.0689377784729004
Mamba decoder-only,mamba-decoder-v3,train/loss,21700,3.126662254333496
Mamba decoder-only,mamba-decoder-v3,train/loss,21800,3.2329344749450684
Mamba decoder-only,mamba-decoder-v3,train/loss,21900,3.0429577827453613
Mamba decoder-only,mamba-decoder-v3,train/loss,22000,3.221871852874756
Mamba decoder-only,mamba-decoder-v3,train/loss,22100,3.061607837677002
Mamba decoder-only,mamba-decoder-v3,train/loss,22200,2.947223663330078
Mamba decoder-only,mamba-decoder-v3,train/loss,22300,3.1208834648132324
Mamba decoder-only,mamba-decoder-v3,train/loss,22400,3.0864250659942627
Mamba decoder-only,mamba-decoder-v3,train/loss,22500,3.171420097351074
Mamba decoder-only,mamba-decoder-v3,train/loss,22600,3.074129104614258
Mamba decoder-only,mamba-decoder-v3,train/loss,22700,3.0328550338745117
Mamba decoder-only,mamba-decoder-v3,train/loss,22800,3.0920023918151855
Mamba decoder-only,mamba-decoder-v3,train/loss,22900,3.057797431945801
Mamba decoder-only,mamba-decoder-v3,train/loss,23000,3.1418609619140625
Mamba decoder-only,mamba-decoder-v3,train/loss,23100,3.1591856479644775
Mamba decoder-only,mamba-decoder-v3,train/loss,23200,3.313931941986084
Mamba decoder-only,mamba-decoder-v3,train/loss,23300,3.0904006958007812
Mamba decoder-only,mamba-decoder-v3,train/loss,23400,3.089231491088867
Mamba decoder-only,mamba-decoder-v3,train/loss,23500,3.1101198196411133
Mamba decoder-only,mamba-decoder-v3,train/loss,23600,3.11488676071167
Mamba decoder-only,mamba-decoder-v3,train/loss,23700,3.177133083343506
Mamba decoder-only,mamba-decoder-v3,train/loss,23800,3.058095693588257
Mamba decoder-only,mamba-decoder-v3,train/loss,23900,3.12514066696167
Mamba decoder-only,mamba-decoder-v3,train/loss,24000,3.225158929824829
Mamba decoder-only,mamba-decoder-v3,train/loss,24100,3.0749659538269043
Mamba decoder-only,mamba-decoder-v3,train/loss,24200,3.0861873626708984
Mamba decoder-only,mamba-decoder-v3,train/loss,24300,3.0425848960876465
Mamba decoder-only,mamba-decoder-v3,train/loss,24400,2.980329990386963
Mamba decoder-only,mamba-decoder-v3,train/loss,24500,3.1109111309051514
Mamba decoder-only,mamba-decoder-v3,train/loss,24600,3.146697759628296
Mamba decoder-only,mamba-decoder-v3,train/loss,24700,2.987903594970703
Mamba decoder-only,mamba-decoder-v3,train/loss,24800,3.07401704788208
Mamba decoder-only,mamba-decoder-v3,train/loss,24900,3.097515344619751
Mamba decoder-only,mamba-decoder-v3,train/loss,25000,3.1748642921447754
Mamba decoder-only,mamba-decoder-v3,train/loss,25100,2.929628610610962
Mamba decoder-only,mamba-decoder-v3,train/loss,25200,3.0495104789733887
Mamba decoder-only,mamba-decoder-v3,train/loss,25300,3.17109751701355
Mamba decoder-only,mamba-decoder-v3,train/loss,25400,3.173351764678955
Mamba decoder-only,mamba-decoder-v3,train/loss,25500,2.953300952911377
Mamba decoder-only,mamba-decoder-v3,train/loss,25600,3.066927909851074
Mamba decoder-only,mamba-decoder-v3,train/loss,25700,2.9186785221099854
Mamba decoder-only,mamba-decoder-v3,train/loss,25800,3.2458860874176025
Mamba decoder-only,mamba-decoder-v3,train/loss,25900,3.1476054191589355
Mamba decoder-only,mamba-decoder-v3,train/loss,26000,3.0941500663757324
Mamba decoder-only,mamba-decoder-v3,train/loss,26100,2.9966177940368652
Mamba decoder-only,mamba-decoder-v3,train/loss,26200,3.0190815925598145
Mamba decoder-only,mamba-decoder-v3,train/loss,26300,3.176727771759033
Mamba decoder-only,mamba-decoder-v3,train/loss,26400,3.1373281478881836
Mamba decoder-only,mamba-decoder-v3,train/loss,26500,3.1874821186065674
Mamba decoder-only,mamba-decoder-v3,train/loss,26600,3.0903329849243164
Mamba decoder-only,mamba-decoder-v3,train/loss,26700,3.0745153427124023
Mamba decoder-only,mamba-decoder-v3,train/loss,26800,3.0351712703704834
Mamba decoder-only,mamba-decoder-v3,train/loss,26900,3.0669355392456055
Mamba decoder-only,mamba-decoder-v3,train/loss,27000,3.1162657737731934
Mamba decoder-only,mamba-decoder-v3,train/loss,27100,3.0431272983551025
Mamba decoder-only,mamba-decoder-v3,train/loss,27200,3.0422251224517822
Mamba decoder-only,mamba-decoder-v3,train/loss,27300,3.1557464599609375
Mamba decoder-only,mamba-decoder-v3,train/loss,27400,3.0898170471191406
Mamba decoder-only,mamba-decoder-v3,train/loss,27500,3.0748653411865234
Mamba decoder-only,mamba-decoder-v3,train/loss,27600,3.109774112701416
Mamba decoder-only,mamba-decoder-v3,train/loss,27700,3.0463833808898926
Mamba decoder-only,mamba-decoder-v3,train/loss,27800,3.077777147293091
Mamba decoder-only,mamba-decoder-v3,train/loss,27900,3.037811756134033
Mamba decoder-only,mamba-decoder-v3,train/loss,28000,3.1143903732299805
Mamba decoder-only,mamba-decoder-v3,train/loss,28100,2.9468984603881836
Mamba decoder-only,mamba-decoder-v3,train/loss,28200,3.0103907585144043
Mamba decoder-only,mamba-decoder-v3,train/loss,28300,3.107910633087158
Mamba decoder-only,mamba-decoder-v3,train/loss,28400,3.034827709197998
Mamba decoder-only,mamba-decoder-v3,train/loss,28500,2.973701000213623
Mamba decoder-only,mamba-decoder-v3,train/loss,28600,3.077230453491211
Mamba decoder-only,mamba-decoder-v3,train/loss,28700,3.0430643558502197
Mamba decoder-only,mamba-decoder-v3,train/loss,28800,2.878101348876953
Mamba decoder-only,mamba-decoder-v3,train/loss,28900,3.025911808013916
Mamba decoder-only,mamba-decoder-v3,train/loss,29000,3.005324363708496
Mamba decoder-only,mamba-decoder-v3,train/loss,29100,3.0069031715393066
Mamba decoder-only,mamba-decoder-v3,train/loss,29200,3.062671184539795
Mamba decoder-only,mamba-decoder-v3,train/loss,29300,2.835927963256836
Mamba decoder-only,mamba-decoder-v3,train/loss,29400,3.0610129833221436
Mamba decoder-only,mamba-decoder-v3,train/loss,29500,3.150303363800049
Mamba decoder-only,mamba-decoder-v3,train/loss,29600,3.1056971549987793
Mamba decoder-only,mamba-decoder-v3,train/loss,29700,3.0988495349884033
Mamba decoder-only,mamba-decoder-v3,train/loss,29800,2.911177396774292
Mamba decoder-only,mamba-decoder-v3,train/loss,29900,3.0109505653381348
Mamba decoder-only,mamba-decoder-v3,train/loss,30000,3.0000767707824707
Mamba decoder-only,mamba-decoder-v3,train/loss,30100,2.93536376953125
Mamba decoder-only,mamba-decoder-v3,train/loss,30200,2.927609443664551
Mamba decoder-only,mamba-decoder-v3,train/loss,30300,3.0139997005462646
Mamba decoder-only,mamba-decoder-v3,train/loss,30400,3.0980849266052246
Mamba decoder-only,mamba-decoder-v3,train/loss,30500,3.014354705810547
Mamba decoder-only,mamba-decoder-v3,train/loss,30600,3.0467820167541504
Mamba decoder-only,mamba-decoder-v3,train/loss,30700,2.8899827003479004
Mamba decoder-only,mamba-decoder-v3,train/loss,30800,2.9827306270599365
Mamba decoder-only,mamba-decoder-v3,train/loss,30900,3.01865291595459
Mamba decoder-only,mamba-decoder-v3,train/loss,31000,3.1098392009735107
Mamba decoder-only,mamba-decoder-v3,train/loss,31100,2.840085029602051
Mamba decoder-only,mamba-decoder-v3,train/loss,31200,3.104546546936035
Mamba decoder-only,mamba-decoder-v3,train/loss,31300,2.9379022121429443
Mamba decoder-only,mamba-decoder-v3,train/loss,31400,2.981926441192627
Mamba decoder-only,mamba-decoder-v3,train/loss,31500,2.9796957969665527
Mamba decoder-only,mamba-decoder-v3,train/loss,31600,2.7976341247558594
Mamba decoder-only,mamba-decoder-v3,train/loss,31700,2.9993531703948975
Mamba decoder-only,mamba-decoder-v3,train/loss,31800,2.914361000061035
Mamba decoder-only,mamba-decoder-v3,train/loss,31900,3.0539536476135254
Mamba decoder-only,mamba-decoder-v3,train/loss,32000,2.960969924926758
Mamba decoder-only,mamba-decoder-v3,train/loss,32100,3.0018177032470703
Mamba decoder-only,mamba-decoder-v3,train/loss,32200,2.9411911964416504
Mamba decoder-only,mamba-decoder-v3,train/loss,32300,3.0039401054382324
Mamba decoder-only,mamba-decoder-v3,train/loss,32400,2.9916462898254395
Mamba decoder-only,mamba-decoder-v3,train/loss,32500,3.0330610275268555
Mamba decoder-only,mamba-decoder-v3,train/loss,32600,3.0418388843536377
Mamba decoder-only,mamba-decoder-v3,train/loss,32700,3.084671974182129
Mamba decoder-only,mamba-decoder-v3,train/loss,32800,3.101768970489502
Mamba decoder-only,mamba-decoder-v3,train/loss,32900,3.1726675033569336
Mamba decoder-only,mamba-decoder-v3,train/loss,33000,3.000349998474121
Mamba decoder-only,mamba-decoder-v3,train/loss,33100,2.893920660018921
Mamba decoder-only,mamba-decoder-v3,train/loss,33200,3.126615524291992
Mamba decoder-only,mamba-decoder-v3,train/loss,33300,2.8053956031799316
Mamba decoder-only,mamba-decoder-v3,train/loss,33400,2.8085684776306152
Mamba decoder-only,mamba-decoder-v3,train/loss,33500,2.9356250762939453
Mamba decoder-only,mamba-decoder-v3,train/loss,33600,2.952873706817627
Mamba decoder-only,mamba-decoder-v3,train/loss,33700,2.9885025024414062
Mamba decoder-only,mamba-decoder-v3,train/loss,33800,3.0913639068603516
Mamba decoder-only,mamba-decoder-v3,train/loss,33900,3.125684976577759
Mamba decoder-only,mamba-decoder-v3,train/loss,34000,2.9808714389801025
Mamba decoder-only,mamba-decoder-v3,train/loss,34100,2.988271951675415
Mamba decoder-only,mamba-decoder-v3,train/loss,34200,2.922590494155884
Mamba decoder-only,mamba-decoder-v3,train/loss,34300,3.061817169189453
Mamba decoder-only,mamba-decoder-v3,train/loss,34400,2.8364949226379395
Mamba decoder-only,mamba-decoder-v3,train/loss,34500,2.9360251426696777
Mamba decoder-only,mamba-decoder-v3,train/loss,34600,2.887622117996216
Mamba decoder-only,mamba-decoder-v3,train/loss,34700,2.9236042499542236
Mamba decoder-only,mamba-decoder-v3,train/loss,34800,3.0470030307769775
Mamba decoder-only,mamba-decoder-v3,train/loss,34900,2.8687729835510254
Mamba decoder-only,mamba-decoder-v3,train/loss,35000,3.014991521835327
Mamba decoder-only,mamba-decoder-v3,train/loss,35100,2.866213083267212
Mamba decoder-only,mamba-decoder-v3,train/loss,35200,3.102346420288086
Mamba decoder-only,mamba-decoder-v3,train/loss,35300,2.8965301513671875
Mamba decoder-only,mamba-decoder-v3,train/loss,35400,3.031306266784668
Mamba decoder-only,mamba-decoder-v3,train/loss,35500,2.920426845550537
Mamba decoder-only,mamba-decoder-v3,train/loss,35600,2.9048917293548584
Mamba decoder-only,mamba-decoder-v3,train/loss,35700,3.026503086090088
Mamba decoder-only,mamba-decoder-v3,train/loss,35800,2.9612460136413574
Mamba decoder-only,mamba-decoder-v3,train/loss,35900,3.1330480575561523
Mamba decoder-only,mamba-decoder-v3,train/loss,36000,2.827836036682129
Mamba decoder-only,mamba-decoder-v3,train/loss,36100,2.8319950103759766
Mamba decoder-only,mamba-decoder-v3,train/loss,36200,3.109794855117798
Mamba decoder-only,mamba-decoder-v3,train/loss,36300,2.9144654273986816
Mamba decoder-only,mamba-decoder-v3,train/loss,36400,2.802888870239258
Mamba decoder-only,mamba-decoder-v3,train/loss,36500,3.0346710681915283
Mamba decoder-only,mamba-decoder-v3,train/loss,36600,2.896847724914551
Mamba decoder-only,mamba-decoder-v3,train/loss,36700,2.9158010482788086
Mamba decoder-only,mamba-decoder-v3,train/loss,36800,2.887279748916626
Mamba decoder-only,mamba-decoder-v3,train/loss,36900,2.93198823928833
Mamba decoder-only,mamba-decoder-v3,train/loss,37000,2.9670872688293457
Mamba decoder-only,mamba-decoder-v3,train/loss,37100,2.993082284927368
Mamba decoder-only,mamba-decoder-v3,train/loss,37200,3.071131944656372
Mamba decoder-only,mamba-decoder-v3,train/loss,37300,2.81923770904541
Mamba decoder-only,mamba-decoder-v3,train/loss,37400,2.9797444343566895
Mamba decoder-only,mamba-decoder-v3,train/loss,37500,3.040205717086792
Mamba decoder-only,mamba-decoder-v3,train/loss,37600,3.164825439453125
Mamba decoder-only,mamba-decoder-v3,train/loss,37700,2.836813449859619
Mamba decoder-only,mamba-decoder-v3,train/loss,37800,2.816242218017578
Mamba decoder-only,mamba-decoder-v3,train/loss,37900,2.952194929122925
Mamba decoder-only,mamba-decoder-v3,train/loss,38000,2.850512981414795
Mamba decoder-only,mamba-decoder-v3,train/loss,38100,2.771745204925537
Mamba decoder-only,mamba-decoder-v3,train/loss,38200,2.9103376865386963
Mamba decoder-only,mamba-decoder-v3,train/loss,38300,2.9796509742736816
Mamba decoder-only,mamba-decoder-v3,train/loss,38400,2.812424659729004
Mamba decoder-only,mamba-decoder-v3,train/loss,38500,2.9159507751464844
Mamba decoder-only,mamba-decoder-v3,train/loss,38600,2.8562440872192383
Mamba decoder-only,mamba-decoder-v3,train/loss,38700,2.9877841472625732
Mamba decoder-only,mamba-decoder-v3,train/loss,38800,2.866490125656128
Mamba decoder-only,mamba-decoder-v3,train/loss,38900,3.0146262645721436
Mamba decoder-only,mamba-decoder-v3,train/loss,39000,2.9661781787872314
Mamba decoder-only,mamba-decoder-v3,train/loss,39100,2.956256151199341
Mamba decoder-only,mamba-decoder-v3,train/loss,39200,2.9215474128723145
Mamba decoder-only,mamba-decoder-v3,train/loss,39300,2.7503509521484375
Mamba decoder-only,mamba-decoder-v3,train/loss,39400,2.8966410160064697
Mamba decoder-only,mamba-decoder-v3,train/loss,39500,2.786226272583008
Mamba decoder-only,mamba-decoder-v3,train/loss,39600,2.9088900089263916
Mamba decoder-only,mamba-decoder-v3,train/loss,39700,2.9652915000915527
Mamba decoder-only,mamba-decoder-v3,train/loss,39800,2.823164939880371
Mamba decoder-only,mamba-decoder-v3,train/loss,39900,2.9638800621032715
Mamba decoder-only,mamba-decoder-v3,train/loss,40000,2.9631147384643555
Mamba decoder-only,mamba-decoder-v3,train/loss,40100,2.8947267532348633
Mamba decoder-only,mamba-decoder-v3,train/loss,40200,2.9055392742156982
Mamba decoder-only,mamba-decoder-v3,train/loss,40300,2.8859751224517822
Mamba decoder-only,mamba-decoder-v3,train/loss,40400,2.855471611022949
Mamba decoder-only,mamba-decoder-v3,train/loss,40500,2.8764562606811523
Mamba decoder-only,mamba-decoder-v3,train/loss,40600,2.735177516937256
Mamba decoder-only,mamba-decoder-v3,train/loss,40700,2.789703845977783
Mamba decoder-only,mamba-decoder-v3,train/loss,40800,2.9643619060516357
Mamba decoder-only,mamba-decoder-v3,train/loss,40900,2.837371826171875
Mamba decoder-only,mamba-decoder-v3,train/loss,41000,2.9470200538635254
Mamba decoder-only,mamba-decoder-v3,train/loss,41100,2.783221483230591
Mamba decoder-only,mamba-decoder-v3,train/loss,41200,2.9247145652770996
Mamba decoder-only,mamba-decoder-v3,train/loss,41300,2.912842273712158
Mamba decoder-only,mamba-decoder-v3,train/loss,41400,2.8965647220611572
Mamba decoder-only,mamba-decoder-v3,train/loss,41500,2.8550901412963867
Mamba decoder-only,mamba-decoder-v3,train/loss,41600,2.7535219192504883
Mamba decoder-only,mamba-decoder-v3,train/loss,41700,2.864686965942383
Mamba decoder-only,mamba-decoder-v3,train/loss,41800,2.9320998191833496
Mamba decoder-only,mamba-decoder-v3,train/loss,41900,3.0520553588867188
Mamba decoder-only,mamba-decoder-v3,train/loss,42000,2.727494955062866
Mamba decoder-only,mamba-decoder-v3,train/loss,42100,2.846926212310791
Mamba decoder-only,mamba-decoder-v3,train/loss,42200,2.8510067462921143
Mamba decoder-only,mamba-decoder-v3,train/loss,42300,2.9061572551727295
Mamba decoder-only,mamba-decoder-v3,train/loss,42400,2.938493251800537
Mamba decoder-only,mamba-decoder-v3,train/loss,42500,2.901479482650757
Mamba decoder-only,mamba-decoder-v3,train/loss,42600,2.822848320007324
Mamba decoder-only,mamba-decoder-v3,train/loss,42700,2.7747044563293457
Mamba decoder-only,mamba-decoder-v3,train/loss,42800,2.9239511489868164
Mamba decoder-only,mamba-decoder-v3,train/loss,42900,2.9129953384399414
Mamba decoder-only,mamba-decoder-v3,train/loss,43000,2.7676525115966797
Mamba decoder-only,mamba-decoder-v3,train/loss,43100,3.027114152908325
Mamba decoder-only,mamba-decoder-v3,train/loss,43200,2.844592571258545
Mamba decoder-only,mamba-decoder-v3,train/loss,43300,2.798335313796997
Mamba decoder-only,mamba-decoder-v3,train/loss,43400,2.937145233154297
Mamba decoder-only,mamba-decoder-v3,train/loss,43500,2.8466897010803223
Mamba decoder-only,mamba-decoder-v3,train/loss,43600,2.9068491458892822
Mamba decoder-only,mamba-decoder-v3,train/loss,43700,2.844252109527588
Mamba decoder-only,mamba-decoder-v3,train/loss,43800,2.864753246307373
Mamba decoder-only,mamba-decoder-v3,train/loss,43900,2.757740020751953
Mamba decoder-only,mamba-decoder-v3,train/loss,44000,2.7769598960876465
Mamba decoder-only,mamba-decoder-v3,train/loss,44100,2.9558846950531006
Mamba decoder-only,mamba-decoder-v3,train/loss,44200,2.903092384338379
Mamba decoder-only,mamba-decoder-v3,train/loss,44300,2.8879880905151367
Mamba decoder-only,mamba-decoder-v3,train/loss,44400,2.7530250549316406
Mamba decoder-only,mamba-decoder-v3,train/loss,44500,2.8430378437042236
Mamba decoder-only,mamba-decoder-v3,train/loss,44600,2.8546206951141357
Mamba decoder-only,mamba-decoder-v3,train/loss,44700,2.8109006881713867
Mamba decoder-only,mamba-decoder-v3,train/loss,44800,2.9046497344970703
Mamba decoder-only,mamba-decoder-v3,train/loss,44900,2.9130115509033203
Mamba decoder-only,mamba-decoder-v3,train/loss,45000,2.8427417278289795
Mamba decoder-only,mamba-decoder-v3,train/loss,45100,2.943500518798828
Mamba decoder-only,mamba-decoder-v3,train/loss,45200,2.8328757286071777
Mamba decoder-only,mamba-decoder-v3,train/loss,45300,2.8372063636779785
Mamba decoder-only,mamba-decoder-v3,train/loss,45400,2.9241559505462646
Mamba decoder-only,mamba-decoder-v3,train/loss,45500,2.796717643737793
Mamba decoder-only,mamba-decoder-v3,train/loss,45600,2.9472854137420654
Mamba decoder-only,mamba-decoder-v3,train/loss,45700,2.947110414505005
Mamba decoder-only,mamba-decoder-v3,train/loss,45800,2.9969468116760254
Mamba decoder-only,mamba-decoder-v3,train/loss,45900,2.7915611267089844
Mamba decoder-only,mamba-decoder-v3,train/loss,46000,2.8859057426452637
Mamba decoder-only,mamba-decoder-v3,train/loss,46100,2.7724733352661133
Mamba decoder-only,mamba-decoder-v3,train/loss,46200,2.8945024013519287
Mamba decoder-only,mamba-decoder-v3,train/loss,46300,2.7780396938323975
Mamba decoder-only,mamba-decoder-v3,train/loss,46400,2.717257499694824
Mamba decoder-only,mamba-decoder-v3,train/loss,46500,2.859921932220459
Mamba decoder-only,mamba-decoder-v3,train/loss,46600,2.620906352996826
Mamba decoder-only,mamba-decoder-v3,train/loss,46700,2.9952750205993652
Mamba decoder-only,mamba-decoder-v3,train/loss,46800,2.8571691513061523
Mamba decoder-only,mamba-decoder-v3,train/loss,46900,2.863196849822998
Mamba decoder-only,mamba-decoder-v3,train/loss,47000,2.9074912071228027
Mamba decoder-only,mamba-decoder-v3,train/loss,47100,2.8353943824768066
Mamba decoder-only,mamba-decoder-v3,train/loss,47200,2.9140799045562744
Mamba decoder-only,mamba-decoder-v3,train/loss,47300,2.8206119537353516
Mamba decoder-only,mamba-decoder-v3,train/loss,47400,2.9009342193603516
Mamba decoder-only,mamba-decoder-v3,train/loss,47500,2.875298023223877
Mamba decoder-only,mamba-decoder-v3,train/loss,47600,2.947880268096924
Mamba decoder-only,mamba-decoder-v3,train/loss,47700,2.854074478149414
Mamba decoder-only,mamba-decoder-v3,train/loss,47800,2.753955841064453
Mamba decoder-only,mamba-decoder-v3,train/loss,47900,2.833228588104248
Mamba decoder-only,mamba-decoder-v3,train/loss,48000,2.979106903076172
Mamba decoder-only,mamba-decoder-v3,train/loss,48100,2.9262728691101074
Mamba decoder-only,mamba-decoder-v3,train/loss,48200,2.788449287414551
Mamba decoder-only,mamba-decoder-v3,train/loss,48300,2.8704512119293213
Mamba decoder-only,mamba-decoder-v3,train/loss,48400,2.8310606479644775
Mamba decoder-only,mamba-decoder-v3,train/loss,48500,2.8424720764160156
Mamba decoder-only,mamba-decoder-v3,train/loss,48600,2.8151233196258545
Mamba decoder-only,mamba-decoder-v3,train/loss,48700,2.8343522548675537
